OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B08013EST1,B08013_AVG_TTW,B08303EST1,B08303_30MINUS_TTW,B08303_30MINUS_TTW_PCT,B08303_30TO59_TTW,B08303_30TO59_TTW_PCT,B08303_60PLUS_TTW,B08303_60PLUS_TTW_PCT,B17019EST2,B17019_OWN,B17019_OWN_PCT,B17019_RENT,B17019_RENT_PCT,B17021EST1,B17021EST2,B17021EST2_PCT,B17021_FAM,B17021_FAM_PCT,B17021EST14,B17021EST14_PCT,B19013EST1,B19025EST1,B19113EST1,B19202EST1,B19001_LT15,B19001_LT15_PCT,B19001_15TO25,B19001_15TO25_PCT,B19001_25TO35,B19001_25TO35_PCT,B19001_35TO45,B19001_35TO45_PCT,B19001_45TO60,B19001_45TO60_PCT,B19001EST12,B19001EST12_PCT,B19001EST13,B19001EST13_PCT,B19001EST14,B19001EST14_PCT,B19001EST15,B19001EST15_PCT,B19001_GT150,B19001_GT150_PCT,B23001_CLF,B23001_UE,B23001_UE_PCT,B23001_16TO24,B23001_UE_16TO24,B23001_UE_16TO24_PCT,B23001_25TO64,B23001_UE_25TO64,B23001_UE_25TO64_PCT,B23001_ABOVE64,B23001_UE_ABOVE64,B23001_UE_ABOVE64_PCT,B25014_CROWD,B25014_CROWD_PCT,B25014_NONCROWD_O,B25014_NONCROWD_O_PCT,B25014_MODCROWD_O,B25014_MODCROWD_O_PCT,B25014_SEVCROWD_O,B25014_SEVCROWD_O_PCT,B25014_NONCROWD_R,B25014_NONCROWD_R_PCT,B25014_MODCROWD_R,B25014_MODCROWD_R_PCT,B25014_SEVCROWD_R,B25014_SEVCROWD_R_PCT,B25106_CB,B25106_CB_PCT,B25106_CB_LT35,B25106_CB_LT35_PCT,B25106_CB_GT35,B25106_CB_GT35_PCT,B25106_CB_O_LT35,B25106_CB_O_LT35_PCT,B25106_CB_O_GT35,B25106_CB_O_GT35_PCT,B25106_CB_R_LT35,B25106_CB_R_LT35_PCT,B25106_CB_R_GT35,B25106_CB_R_GT35_PCT,C24010EST1,C24010_MPRO,C24010_MPRO_PCT,C24010_SERVICE,C24010_SERVICE_PCT,C24010_SALES,C24010_SALES_PCT,C24010_FARM,C24010_FARM_PCT,C24010_CEMR,C24010_CEMR_PCT,C24010_PTM,C24010_PTM_PCT,B20004EST1,B20004EST2,B20004EST3,B20004EST4,B20004EST5,B20004EST6,B23006EST1,CIVIL,UNEMP,NILF,B23006EST6,B23006EST6_PCT,B23006EST7,B23006EST7_PCT,B23006EST8,B23006EST8_PCT,B23006EST13,B23006EST13_PCT,B23006EST14,B23006EST14_PCT,B23006EST15,B23006EST15_PCT,B23006EST20,B23006EST20_PCT,B23006EST21,B23006EST21_PCT,B23006EST22,B23006EST22_PCT,B23006EST27,B23006EST27_PCT,B23006EST28,B23006EST28_PCT,B23006EST29,B23006EST29_PCT,B24021EST2,B24021EST17,B24021EST25,B24021EST28,B24021EST29,B24021EST32,Shape__Area,Shape__Length
10791,48439113908,48,439,113908,Census Tract 1139.08,48439,,,52345.0,27.96,1872,1007,53.79,781,41.72,84,4.49,13,13,100.0,0,0.0,5233,44,0.84,31,70.45,13,29.55,237256.0,468776600.0,244844.0,156750.0,13,0.82,0,0.0,41,2.59,22,1.39,5,0.32,50,3.16,83,5.24,78,4.92,56,3.54,1236,78.03,2424,60,2.48,482,20,8.73,2844,40,1.91,422,0,0.0,0,0.0,1543,100.0,0,0.0,0,0.0,41,100.0,0,0.0,0,0.0,259,16.35,15,32.61,244,15.95,15,32.61,235,15.78,0,0.0,9,21.95,2364,1367,57.83,91,3.85,352,14.89,50,2.12,16,0.68,7,0.3,138750.0,,52404.0,,117639.0,205931.0,2844,2056,40,748,31,1.51,0,0.0,0,0.0,95,4.62,0,0.0,0,0.0,251,12.21,11,27.5,108,14.44,1679,81.66,29,72.5,640,85.56,215441.0,,,145357.0,,,8855595.23046875,15228.0491205167
10811,48439104502,48,439,104502,Census Tract 1045.02,48439,,,32125.0,24.41,1316,881,66.95,308,23.4,127,9.65,82,46,56.1,36,43.9,3053,544,17.82,339,62.32,205,37.68,46645.0,52425400.0,58191.0,,236,22.85,97,9.39,62,6.0,84,8.13,174,16.84,179,17.33,88,8.52,46,4.45,35,3.39,32,3.1,1409,38,2.7,170,31,8.88,1510,7,0.72,304,0,0.0,59,5.71,575,90.69,45,7.1,14,2.21,399,100.0,0,0.0,0,0.0,237,22.94,194,50.26,43,6.8,30,14.29,43,10.36,164,93.18,0,0.0,1371,166,12.11,264,19.26,136,9.92,6,0.44,227,16.56,150,10.94,32292.0,28000.0,30000.0,45458.0,,36288.0,1510,962,7,541,474,49.27,0,0.0,194,35.86,161,16.74,0,0.0,172,31.79,162,16.84,7,100.0,158,29.21,165,17.15,0,0.0,17,3.14,50893.0,,,29828.0,34167.0,28952.0,2619396.50390625,7682.57550301644
11011,48439103701,48,439,103701,Census Tract 1037.01,48439,,,41410.0,24.19,1712,1115,65.13,565,33.0,32,1.87,193,115,59.59,78,40.41,4506,1042,23.12,919,88.2,123,11.8,44611.0,62648100.0,46094.0,,227,16.88,123,9.14,210,15.61,129,9.59,171,12.71,298,22.16,92,6.84,90,6.69,0,0.0,5,0.37,1912,77,4.03,381,0,0.0,2103,77,5.6,596,0,0.0,66,4.91,879,94.72,49,5.28,0,0.0,400,95.92,17,4.08,0,0.0,246,18.29,235,54.52,11,1.43,105,38.46,11,1.82,130,82.28,0,0.0,1835,162,8.83,191,10.41,390,21.25,41,2.23,268,14.6,179,9.75,26551.0,26250.0,26462.0,22377.0,,56266.0,2103,1297,77,729,571,44.02,0,0.0,533,73.11,439,33.85,67,87.01,88,12.07,186,14.34,10,12.99,28,3.84,101,7.79,0,0.0,80,10.97,36477.0,,,35754.0,21346.0,,2356960.59375,6578.47366229575
11012,48439103800,48,439,103800,Census Tract 1038,48439,,,35450.0,34.02,1042,550,52.78,312,29.94,180,17.27,185,48,25.95,137,74.05,3275,1076,32.85,902,83.83,174,16.17,31426.0,43500500.0,36167.0,16094.0,282,25.11,188,16.74,128,11.4,162,14.43,203,18.08,52,4.63,87,7.75,0,0.0,0,0.0,21,1.87,1139,59,5.18,95,23,14.47,1556,36,3.67,436,0,0.0,68,6.06,454,100.0,0,0.0,0,0.0,601,89.84,61,9.12,7,1.05,533,47.46,367,74.59,166,31.98,90,45.45,27,10.93,277,94.22,139,51.1,1080,109,10.09,129,11.94,75,6.94,27,2.5,285,26.39,183,16.94,26192.0,20614.0,27917.0,,51098.0,,1556,944,36,576,261,27.65,7,19.44,175,30.38,424,44.92,29,80.56,262,45.49,130,13.77,0,0.0,94,16.32,129,13.67,0,0.0,45,7.81,50739.0,,,43906.0,29133.0,42969.0,4121715.625,9900.26845804077
11041,48439103702,48,439,103702,Census Tract 1037.02,48439,,,31845.0,25.27,1260,783,62.14,394,31.27,83,6.59,176,75,42.61,101,57.39,3851,957,24.85,896,93.63,61,6.37,45096.0,52025400.0,39476.0,14901.0,171,17.24,81,8.17,141,14.21,101,10.18,107,10.79,197,19.86,124,12.5,44,4.44,7,0.71,19,1.92,1688,354,20.97,286,221,39.82,1872,128,11.5,259,5,25.0,131,13.21,474,86.34,70,12.75,5,0.91,387,87.36,56,12.64,0,0.0,307,30.95,220,71.2,87,14.85,51,36.43,61,16.05,169,100.0,26,12.62,1334,76,5.7,239,17.92,317,23.76,17,1.27,282,21.14,174,13.04,22182.0,21190.0,22031.0,24338.0,,,1872,985,128,759,276,28.02,82,64.06,340,44.8,370,37.56,13,10.16,299,39.39,317,32.18,33,25.78,99,13.04,22,2.23,0,0.0,21,2.77,35938.0,,,35848.0,28421.0,,2111760.88671875,7010.18085832281
11107,48439122802,48,439,122802,Census Tract 1228.02,48439,,,58055.0,24.66,2354,1615,68.61,531,22.56,208,8.84,401,113,28.18,288,71.82,5826,1938,33.26,1909,98.5,29,1.5,39306.0,106846300.0,40800.0,33576.0,249,14.59,217,12.71,316,18.51,133,7.79,129,7.56,199,11.66,185,10.84,138,8.08,37,2.17,104,6.09,2903,332,11.44,317,90,20.98,3002,242,10.3,365,0,0.0,180,10.54,662,91.31,48,6.62,15,2.07,865,88.09,87,8.86,30,3.05,736,43.12,570,78.3,166,18.12,30,17.75,59,10.61,540,96.6,107,29.72,2571,385,14.97,539,20.96,480,18.67,86,3.35,399,15.52,237,9.22,22120.0,14014.0,27404.0,28494.0,58265.0,130987.0,3002,2107,242,653,683,32.42,163,67.36,184,28.18,723,34.31,20,8.26,186,28.48,399,18.94,59,24.38,193,29.56,302,14.33,0,0.0,90,13.78,60682.0,,,21921.0,56146.0,54500.0,2520394.37890625,7668.87218364108
11118,48439105902,48,439,105902,Census Tract 1059.02,48439,,,60205.0,32.67,1843,834,45.25,762,41.35,247,13.4,381,12,3.15,369,96.85,4643,2060,44.37,1709,82.96,351,17.04,23425.0,47426400.0,26688.0,13519.0,404,33.42,232,19.19,113,9.35,38,3.14,144,11.91,129,10.67,55,4.55,42,3.47,17,1.41,35,2.89,2049,173,8.44,161,9,5.11,3584,148,8.29,498,16,18.18,322,26.63,105,91.3,0,0.0,10,8.7,782,71.48,212,19.38,100,9.14,673,55.67,623,87.01,50,11.06,7,20.0,0,0.0,616,90.46,50,13.02,1876,27,1.44,156,8.32,400,21.32,262,13.97,290,15.46,174,9.28,17912.0,20762.0,16123.0,13170.0,,,3584,1637,148,1799,814,49.73,114,77.03,489,27.18,431,26.33,9,6.08,722,40.13,297,18.14,25,16.89,525,29.18,95,5.8,0,0.0,63,3.5,66181.0,,,24907.0,30809.0,32778.0,8353838.07421875,11834.8610820238
11119,48439105007,48,439,105007,Census Tract 1050.07,48439,,,76395.0,24.31,3143,2117,67.36,899,28.6,127,4.04,219,219,100.0,0,0.0,5595,673,12.03,545,80.98,128,19.02,59137.0,200207300.0,77276.0,50181.0,344,12.44,69,2.49,436,15.76,57,2.06,525,18.98,146,5.28,540,19.52,228,8.24,213,7.7,208,7.52,3654,99,2.71,301,41,4.37,3373,58,2.2,394,0,0.0,108,3.9,752,100.0,0,0.0,0,0.0,1906,94.64,76,3.77,32,1.59,1120,40.49,788,100.0,332,17.4,212,100.0,89,18.58,576,100.0,243,17.0,3555,847,23.83,285,8.02,921,25.91,115,3.23,199,5.6,423,11.9,48841.0,50963.0,35318.0,37227.0,51935.0,81681.0,3373,2573,58,727,127,4.94,0,0.0,103,14.17,299,11.62,0,0.0,175,24.07,1122,43.61,36,62.07,218,29.99,1025,39.84,22,37.93,231,31.77,65517.0,65388.0,28324.0,31938.0,75026.0,47111.0,7417623.4453125,11790.4563029588
11120,48439105514,48,439,105514,Census Tract 1055.14,48439,,,48590.0,26.65,1823,1107,60.72,604,33.13,112,6.14,32,0,0.0,32,100.0,2992,335,11.2,91,27.16,244,72.84,42577.0,78771100.0,49122.0,35655.0,194,11.41,173,10.18,321,18.88,256,15.06,331,19.47,197,11.59,121,7.12,75,4.41,8,0.47,24,1.41,1961,85,4.33,74,27,9.44,1983,58,3.51,91,0,0.0,87,5.12,0,0.0,0,0.0,0,0.0,1613,94.88,55,3.24,32,1.88,927,54.53,674,100.0,253,25.0,0,0.0,0,0.0,674,100.0,253,25.0,1876,374,19.94,205,10.93,518,27.61,114,6.08,167,8.9,218,11.62,33125.0,,31393.0,32861.0,37328.0,65833.0,1983,1596,58,329,33,2.07,35,60.34,27,8.21,499,31.27,0,0.0,146,44.38,467,29.26,8,13.79,127,38.6,597,37.41,15,25.86,29,8.81,48138.0,30921.0,,30791.0,49028.0,48861.0,3889444.2890625,9284.63047043895
11121,48439105513,48,439,105513,Census Tract 1055.13,48439,,,29930.0,20.33,1472,1111,75.48,334,22.69,27,1.83,147,8,5.44,139,94.56,3031,636,20.98,497,78.14,139,21.86,33039.0,88653200.0,36719.0,31824.0,208,12.28,259,15.29,420,24.79,169,9.98,211,12.46,144,8.5,183,10.8,0,0.0,34,2.01,66,3.9,1714,98,5.72,126,71,17.36,1473,27,2.14,676,0,0.0,65,3.84,8,100.0,0,0.0,0,0.0,1621,96.14,13,0.77,52,3.08,988,58.32,789,88.95,199,24.94,8,100.0,0,0.0,781,88.85,199,24.94,1616,213,13.18,250,15.47,526,32.55,16,0.99,156,9.65,95,5.88,29778.0,,26287.0,31745.0,41250.0,26304.0,1473,1233,27,213,46,3.73,0,0.0,8,3.76,392,31.79,0,0.0,92,43.19,473,38.36,27,100.0,106,49.77,322,26.12,0,0.0,7,3.29,42778.0,48250.0,19625.0,36975.0,35433.0,26707.0,2032810.97265625,6602.07969415761
11191,48439111018,48,439,111018,Census Tract 1110.18,48439,,,38075.0,30.85,1234,556,45.06,538,43.6,140,11.35,4,0,0.0,4,100.0,2459,29,1.18,20,68.97,9,31.03,98427.0,104710400.0,113207.0,47813.0,4,0.52,31,4.0,18,2.32,52,6.71,100,12.9,41,5.29,161,20.77,58,7.48,51,6.58,259,33.42,1399,64,4.57,235,41,14.19,1288,23,2.17,373,0,0.0,10,1.29,666,99.11,6,0.89,0,0.0,99,96.12,4,3.88,0,0.0,124,16.0,47,88.68,77,10.86,13,68.42,77,11.79,34,100.0,0,0.0,1335,406,30.41,132,9.89,263,19.7,55,4.12,99,7.42,94,7.04,55100.0,57750.0,66042.0,43654.0,56761.0,71384.0,1288,1039,23,226,45,4.33,0,0.0,0,0.0,150,14.44,3,13.04,52,23.01,323,31.09,5,21.74,88,38.94,521,50.14,15,65.22,86,38.05,70323.0,91500.0,,27269.0,46250.0,59063.0,47702761.703125,41137.4349046623
11196,48439111526,48,439,111526,Census Tract 1115.26,48439,,,59600.0,26.12,2282,1436,62.93,648,28.4,198,8.68,160,72,45.0,88,55.0,4635,780,16.83,634,81.28,146,18.72,61875.0,124661300.0,70729.0,42479.0,146,8.39,207,11.89,176,10.11,157,9.02,180,10.34,207,11.89,190,10.91,314,18.04,75,4.31,89,5.11,2447,85,3.47,207,20,4.24,2314,65,3.6,682,0,0.0,126,7.24,825,89.09,101,10.91,0,0.0,790,96.93,0,0.0,25,3.07,422,24.24,325,65.66,97,8.0,142,46.56,31,5.22,183,96.32,66,10.68,2362,601,25.44,171,7.24,667,28.24,135,5.72,230,9.74,206,8.72,41216.0,,35860.0,44726.0,34960.0,70195.0,2314,1740,65,509,174,10.0,28,43.08,55,10.81,438,25.17,0,0.0,124,24.36,707,40.63,37,56.92,162,31.83,421,24.2,0,0.0,168,33.01,54576.0,,,37029.0,40878.0,45208.0,3071482.35546875,8573.59646719062
11212,48439111529,48,439,111529,Census Tract 1115.29,48439,,,41560.0,26.95,1542,868,56.29,584,37.87,90,5.84,39,6,15.38,33,84.62,3724,275,7.38,208,75.64,67,24.36,87222.0,146122600.0,110972.0,43478.0,85,6.22,72,5.27,70,5.12,85,6.22,105,7.69,170,12.45,162,11.86,88,6.44,102,7.47,427,31.26,1881,116,6.17,296,3,1.15,1758,108,7.56,999,5,2.6,0,0.0,1023,100.0,0,0.0,0,0.0,343,100.0,0,0.0,0,0.0,369,27.01,180,84.11,189,16.59,57,67.86,82,8.79,123,94.62,107,51.94,1765,642,36.37,119,6.74,275,15.58,40,2.27,172,9.75,157,8.9,54760.0,,40000.0,70500.0,52659.0,62708.0,1758,1321,108,329,49,3.71,0,0.0,48,14.59,299,22.63,25,23.15,119,36.17,471,35.65,18,16.67,95,28.88,502,38.0,65,60.19,67,20.36,73080.0,,,53990.0,80493.0,80345.0,3026285.15234375,8086.75590278225
11235,48439121606,48,439,121606,Census Tract 1216.06,48439,,,43060.0,27.74,1552,896,57.73,562,36.21,94,6.06,11,11,100.0,0,0.0,3482,49,1.41,32,65.31,17,34.69,105560.0,166138200.0,110759.0,105347.0,20,1.49,35,2.61,105,7.84,47,3.51,96,7.16,77,5.75,202,15.07,297,22.16,92,6.87,369,27.54,1838,29,1.58,122,16,11.77,1757,13,0.85,739,0,0.0,7,0.52,1024,99.32,7,0.68,0,0.0,309,100.0,0,0.0,0,0.0,255,19.03,140,87.5,115,9.94,130,86.67,109,12.37,10,100.0,6,2.17,1809,513,28.36,73,4.04,485,26.81,44,2.43,148,8.18,93,5.14,53942.0,66417.0,14801.0,40313.0,76429.0,92500.0,1757,1512,13,232,93,6.15,0,0.0,64,27.59,375,24.8,0,0.0,33,14.22,326,21.56,13,100.0,31,13.36,718,47.49,0,0.0,104,44.83,84350.0,,,27557.0,50200.0,,10819982.328125,14868.3780137815
11236,48439114203,48,439,114203,Census Tract 1142.03,48439,,,78405.0,38.02,2062,690,33.46,1056,51.21,316,15.32,107,78,72.9,29,27.1,5625,639,11.36,549,85.92,90,14.08,56833.0,146163300.0,65406.0,30030.0,206,10.57,134,6.88,299,15.35,269,13.81,108,5.54,165,8.47,253,12.99,210,10.78,86,4.41,218,11.19,2499,140,5.6,298,72,27.8,3147,68,3.21,723,0,0.0,79,4.06,1427,95.58,27,1.81,39,2.61,442,97.14,11,2.42,2,0.44,533,27.36,468,74.29,65,5.09,250,60.98,14,1.29,218,99.09,51,26.29,2359,407,17.25,116,4.92,803,34.04,48,2.03,444,18.82,304,12.89,42035.0,,35700.0,41691.0,83333.0,75600.0,3147,2049,68,1030,289,14.1,6,8.82,252,24.47,799,38.99,34,50.0,515,50.0,646,31.53,28,41.18,130,12.62,315,15.37,0,0.0,133,12.91,51173.0,51083.0,,48507.0,51304.0,51492.0,49480810.25,34821.44363864
11240,48439113710,48,439,113710,Census Tract 1137.10,48439,,,65600.0,25.27,2596,1624,62.56,885,34.09,87,3.35,45,0,0.0,45,100.0,4837,296,6.12,193,65.2,103,34.8,75993.0,173281700.0,86964.0,56818.0,86,4.5,99,5.18,46,2.41,108,5.65,352,18.42,251,13.13,284,14.86,302,15.8,136,7.12,247,12.93,3049,198,6.49,227,17,7.59,2586,40,1.74,789,141,26.91,171,8.95,1134,100.0,0,0.0,0,0.0,606,77.99,118,15.19,53,6.82,527,27.58,205,100.0,322,19.17,53,100.0,142,13.14,152,100.0,180,30.05,2851,742,26.03,158,5.54,621,21.78,103,3.61,122,4.28,74,2.6,44713.0,36075.0,31858.0,47938.0,52899.0,70000.0,2586,2261,40,285,228,10.08,0,0.0,77,27.02,416,18.4,32,80.0,93,32.63,443,19.59,8,20.0,18,6.32,1174,51.92,0,0.0,97,34.04,52768.0,,14231.0,52350.0,48214.0,,3102535.0546875,9123.21955794285
11241,48439104701,48,439,104701,Census Tract 1047.01,48439,,,55570.0,28.07,1980,1177,59.44,639,32.27,164,8.28,200,42,21.0,158,79.0,4760,1080,22.69,873,80.83,207,19.17,44083.0,65119400.0,52679.0,,259,18.67,166,11.97,108,7.79,188,13.55,232,16.73,236,17.02,123,8.87,13,0.94,31,2.24,31,2.24,2256,237,10.51,328,128,29.77,2191,98,5.57,483,11,16.67,126,9.08,773,89.88,57,6.63,30,3.49,488,92.6,19,3.61,20,3.8,402,28.98,380,77.24,22,2.58,39,27.46,22,3.06,341,97.43,0,0.0,2019,120,5.94,438,21.69,254,12.58,25,1.24,404,20.01,257,12.73,23654.0,23419.0,26759.0,,,,2191,1662,98,431,772,46.45,57,58.16,290,67.29,476,28.64,12,12.24,91,21.11,326,19.61,29,29.59,16,3.71,88,5.29,0,0.0,34,7.89,32025.0,,,26667.0,27466.0,,1760450.87109375,5581.82280087289
11251,48439121905,48,439,121905,Census Tract 1219.05,48439,,,57220.0,24.37,2348,1553,66.14,650,27.68,145,6.18,634,2,0.32,632,99.68,5750,2669,46.42,2308,86.47,361,13.53,24060.0,81121300.0,24790.0,22848.0,736,32.34,481,21.13,151,6.63,251,11.03,263,11.56,133,5.84,97,4.26,123,5.4,41,1.8,0,0.0,2622,164,6.25,169,124,18.59,2388,40,2.06,560,0,0.0,162,7.12,60,96.77,2,3.23,0,0.0,2054,92.77,98,4.43,62,2.8,1333,58.57,1128,85.91,205,22.58,27,93.1,0,0.0,1101,85.75,205,23.43,2458,194,7.89,192,7.81,726,29.54,171,6.96,469,19.08,381,15.5,27353.0,23421.0,33463.0,24951.0,24648.0,70491.0,2388,1901,40,447,518,27.25,0,0.0,144,32.21,613,32.25,0,0.0,181,40.49,508,26.72,40,100.0,49,10.96,262,13.78,0,0.0,73,16.33,24936.0,,,24173.0,38750.0,63920.0,1811523.0625,5955.18500478346
11283,48439113813,48,439,113813,Census Tract 1138.13,48439,,,75255.0,31.43,2394,1205,50.33,1056,44.11,133,5.56,0,0,0.0,0,0.0,5640,50,0.89,42,84.0,8,16.0,150685.0,297016100.0,158523.0,36685.0,8,0.42,10,0.53,7,0.37,142,7.46,116,6.1,156,8.2,185,9.72,164,8.62,152,7.99,963,50.6,3085,214,6.94,412,82,25.63,3129,98,3.72,752,34,25.76,0,0.0,1865,100.0,0,0.0,0,0.0,38,100.0,0,0.0,0,0.0,413,21.7,25,100.0,388,20.78,25,100.0,388,21.09,0,0.0,0,0.0,2871,1372,47.79,194,6.76,605,21.07,88,3.07,59,2.06,50,1.74,75368.0,,,64063.0,96190.0,88750.0,3129,2535,98,485,69,2.72,8,8.16,0,0.0,254,10.02,14,14.29,57,11.75,691,27.26,38,38.78,184,37.94,1521,60.0,38,38.78,244,50.31,102303.0,28913.0,,49688.0,97788.0,157569.0,5708110.71875,10157.9169460215
11284,48439102602,48,439,102602,Census Tract 1026.02,48439,,,38375.0,22.52,1704,1198,70.31,424,24.88,82,4.81,58,12,20.69,46,79.31,3307,230,6.95,178,77.39,52,22.61,74375.0,136131100.0,80625.0,52174.0,90,6.26,103,7.17,155,10.79,116,8.07,137,9.53,119,8.28,266,18.51,123,8.56,132,9.19,196,13.64,1965,101,5.14,113,0,0.0,1998,101,5.95,508,0,0.0,39,2.71,902,96.99,28,3.01,0,0.0,496,97.83,11,2.17,0,0.0,405,28.18,257,75.59,148,13.59,97,66.9,96,12.36,160,82.05,52,16.67,1864,597,32.03,132,7.08,361,19.37,40,2.15,225,12.07,60,3.22,45692.0,25022.0,29279.0,38529.0,60938.0,76548.0,1998,1598,101,299,290,18.15,6,5.94,114,38.13,144,9.01,15,14.85,98,32.78,461,28.85,20,19.8,44,14.72,703,43.99,60,59.41,43,14.38,61964.0,,28000.0,25909.0,42094.0,63333.0,4063801.43359375,14452.2481106523
11285,48439102601,48,439,102601,Census Tract 1026.01,48439,,,44170.0,23.15,1908,1215,63.68,577,30.24,116,6.08,102,17,16.67,85,83.33,3434,645,18.78,433,67.13,212,32.87,36469.0,83340300.0,50625.0,33518.0,204,11.95,292,17.11,250,14.65,287,16.81,200,11.72,230,13.47,106,6.21,50,2.93,63,3.69,25,1.46,2210,153,6.92,284,27,5.29,1956,126,7.8,470,0,0.0,94,5.51,479,98.76,0,0.0,6,1.24,1134,92.8,34,2.78,54,4.42,645,37.79,500,71.23,145,15.36,62,29.67,14,5.07,438,88.84,131,19.61,2057,293,14.24,235,11.42,409,19.88,65,3.16,158,7.68,91,4.42,32439.0,21442.0,24813.0,31533.0,38250.0,,1956,1489,126,341,302,20.28,35,27.78,145,42.52,306,20.55,23,18.25,57,16.72,411,27.6,30,23.81,96,28.15,470,31.56,38,30.16,43,12.61,57355.0,,,36713.0,47115.0,60147.0,2868096.56640625,9254.93783936055
11286,48439104804,48,439,104804,Census Tract 1048.04,48439,,,27915.0,21.0,1329,954,71.78,328,24.68,47,3.54,131,57,43.51,74,56.49,3065,618,20.16,530,85.76,88,14.24,49968.0,47496800.0,51932.0,20625.0,106,13.1,48,5.93,118,14.59,84,10.38,97,11.99,89,11.0,109,13.47,137,16.93,6,0.74,15,1.85,1441,93,6.45,228,71,16.59,1339,18,1.82,126,4,15.39,78,9.64,392,87.7,55,12.3,0,0.0,339,93.65,23,6.35,0,0.0,236,29.17,197,76.06,39,7.33,48,45.71,0,0.0,149,96.75,39,19.21,1348,118,8.75,194,14.39,268,19.88,25,1.85,275,20.4,152,11.28,29932.0,27610.0,47813.0,27188.0,,5750.0,1339,969,18,352,378,39.01,0,0.0,100,28.41,369,38.08,0,0.0,176,50.0,132,13.62,14,77.78,60,17.05,90,9.29,4,22.22,16,4.55,51750.0,,,30625.0,32813.0,57000.0,3013471.03125,7867.97555451603
11287,48439113919,48,439,113919,Census Tract 1139.19,48439,,,115820.0,32.02,3617,1623,44.87,1670,46.17,324,8.96,59,59,100.0,0,0.0,7493,172,2.3,120,69.77,52,30.23,120659.0,281688800.0,121091.0,,59,2.49,53,2.24,15,0.63,171,7.23,240,10.14,122,5.16,274,11.58,444,18.77,343,14.5,645,27.26,4288,226,5.27,613,10,2.22,4141,216,5.97,567,0,0.0,105,4.44,2058,95.15,105,4.85,0,0.0,203,100.0,0,0.0,0,0.0,535,22.61,113,100.0,422,18.85,113,100.0,371,18.1,0,0.0,51,26.98,4062,1429,35.18,317,7.8,1034,25.46,137,3.37,107,2.63,191,4.7,52711.0,24359.0,30238.0,48280.0,76000.0,71773.0,4141,3405,216,520,86,2.53,0,0.0,0,0.0,346,10.16,0,0.0,175,33.65,1344,39.47,114,52.78,204,39.23,1629,47.84,102,47.22,141,27.12,63939.0,,,75301.0,48897.0,50089.0,4606836.08984375,10105.2926161757
11292,48439113517,48,439,113517,Census Tract 1135.17,48439,,,73325.0,27.7,2647,1727,65.24,615,23.23,305,11.52,62,26,41.94,36,58.06,4460,275,6.17,214,77.82,61,22.18,77500.0,156294900.0,69196.0,53929.0,21,1.23,48,2.81,144,8.44,174,10.2,228,13.36,222,13.01,315,18.46,192,11.25,110,6.45,252,14.77,2818,63,2.24,172,0,0.0,2703,63,2.58,465,0,0.0,187,10.96,518,100.0,0,0.0,0,0.0,1001,84.26,61,5.13,126,10.61,367,21.51,175,88.38,192,13.07,21,47.73,32,6.75,154,100.0,160,16.08,2755,626,22.72,81,2.94,656,23.81,106,3.85,228,8.28,181,6.57,39475.0,,19810.0,39474.0,53158.0,51196.0,2703,2378,63,262,34,1.43,9,14.29,25,9.54,528,22.2,19,30.16,123,46.95,1030,43.31,0,0.0,62,23.66,786,33.05,35,55.56,52,19.85,61136.0,,38636.0,41765.0,53664.0,53664.0,1835555.69140625,6011.28331942895
11297,48439113218,48,439,113218,Census Tract 1132.18,48439,,,42415.0,27.28,1555,767,49.32,708,45.53,80,5.14,23,23,100.0,0,0.0,2894,163,5.63,87,53.37,76,46.63,112759.0,170760200.0,114655.0,69479.0,63,4.98,35,2.77,26,2.06,89,7.04,89,7.04,167,13.21,120,9.49,100,7.91,141,11.16,434,34.34,1800,36,2.0,127,6,2.64,1710,30,2.01,446,0,0.0,14,1.11,1024,99.9,1,0.1,0,0.0,226,94.56,0,0.0,13,5.44,269,21.28,112,90.32,157,13.77,81,87.1,111,11.91,31,100.0,46,22.12,1764,536,30.39,86,4.88,545,30.9,87,4.93,77,4.37,64,3.63,69229.0,,34602.0,72821.0,74115.0,77891.0,1710,1461,30,219,34,2.33,0,0.0,9,4.11,148,10.13,0,0.0,75,34.25,566,38.74,30,100.0,62,28.31,713,48.8,0,0.0,73,33.33,79766.0,54018.0,27368.0,67958.0,48000.0,125313.0,5104840.37890625,11988.4810003966
