OBJECTID,GEOID,STATE,COUNTY,TRACT,NAME,CNTY_FIPS,EACODE,EANAME,B25002EST1,B25002EST2,B25002EST2_PCT,B25002EST3,B25002EST3_PCT,B25009EST2,B25009EST2_PCT,B25009EST3,B25009EST3_PCT,B25009EST4,B25009EST4_PCT,B25009EST5,B25009EST5_PCT,B25009EST6,B25009EST6_PCT,B25009EST7,B25009EST7_PCT,B25009_OWNOCC_6PLUS,B25009_OWN_6PLUS_PCT,B25009EST10,B25009EST10_PCT,B25009EST11,B25009EST11_PCT,B25009EST12,B25009EST12_PCT,B25009EST13,B25009EST13_PCT,B25009EST14,B25009EST14_PCT,B25009EST15,B25009EST15_PCT,B25009_RENTOCC_6PLUS,B25009_RENT_6PLUS_PCT,B25009_TOT_1,B25009_TOT_1_PCT,B25009_TOT_2,B25009_TOT_2_PCT,B25009_TOT_3,B25009_TOT_3_PCT,B25009_TOT_4,B25009_TOT_4_PCT,B25009_TOT_5,B25009_TOT_5_PCT,B25009_TOT_6PLUS,B25009_TOT_6PLUS_PCT,B25037EST3,B25041EST2,B25041EST2_PCT,B25041EST3,B25041EST3_PCT,B25041EST4,B25041EST4_PCT,B25041_3PLUS_BDR,B25041_3PLUS_BDR_PCT,B25021EST1,B25021EST2,B25021EST3,B25024EST2,B25024EST2_PCT,B25024EST3,B25024EST3_PCT,B25024_2TO4,B25024_2TO4_PCT,B25024_5TO19,B25024_5TO19_PCT,B25024_20PLUS,B25024_20PLUS_PCT,B25024_OTHER,B25024_OTHER_PCT,B25032EST2,B25032EST3,B25032EST3_PCT,B25032EST4,B25032EST4_PCT,B25032_OWN_2TO4,B25032_OWN_2TO4_PCT,B25032_OWN_5TO19,B25032_OWN_5TO19_PCT,B25032_OWN_20PLUS,B25032_OWN_20PLUS_PCT,B25032_OWN_OTHER,B25032_OWN_OTHER_PCT,B25032EST13,B25032EST14,B25032EST14_PCT,B25032EST15,B25032EST15_PCT,B25032_RENT_2TO4,B25032_RENT_2TO4_PCT,B25032_RENT_5TO19,B25032_RENT_5TO19_PCT,B25032_RENT_20PLUS,B25032_RENT_20PLUS_PCT,B25032_RENT_OTHER,B25032_RENT_OTHER_PCT,B25036_OWN_2KPLUS,B25036_OWN_2KPLUS_PCT,B25036_OWN_80TO99,B25036_OWN_80TO99_PCT,B25036_OWN_50TO79,B25036_OWN_50TO79_PCT,B25036_OWN_49MINUS,B25036_OWN_49MINUS_PCT,B25036_RENT_2KPLUS,B25036_RENT_2KPLUS_PCT,B25036_RENT_80TO99,B25036_RENT_80TO99_PCT,B25036_RENT_50TO79,B25036_RENT_50TO79_PCT,B25036_RENT_49MINUS,B25036_RENT_49MINUS_PCT,B25036_RENT_80MINUS,B25036_RENT_80MINUS_PCT,B25036_TOT_2KPLUS,B25036_TOT_2KPLUS_PCT,B25036_TOT_80TO99,B25036_TOT_80TO99_PCT,B25036_TOT_50TO79,B25036_TOT_50TO79_PCT,B25036_TOT_49MINUS,B25036_TOT_49MINUS_PCT,B25068EST2,B25068EST2_PCT,B25068EST4,B25068EST4_PCT,B25068_0BDR_200TO499,B25068_0BDR_200TO499_PCT,B25068_0BDR_500TO999,B25068_0BDR_500TO999_PCT,B25068EST9,B25068EST9_PCT,B25068EST10,B25068EST10_PCT,B25068EST11,B25068EST11_PCT,B25068EST13,B25068EST13_PCT,B25068_1BDR_200TO499,B25068_1BDR_200TO499_PCT,B25068_1BDR_500TO999,B25068_1BDR_500TO999_PCT,B25068EST18,B25068EST18_PCT,B25068EST19,B25068EST19_PCT,B25068EST20,B25068EST20_PCT,B25068EST22,B25068EST22_PCT,B25068_2BDR_200TO499,B25068_2BDR_200TO499_PCT,B25068_2BDR_500TO999,B25068_2BDR_500TO999_PCT,B25068EST27,B25068EST27_PCT,B25068EST28,B25068EST28_PCT,B25068EST29,B25068EST29_PCT,B25068EST31,B25068EST31_PCT,B25068_3PLUSBDR_200TO499,B25068_3PLUSBDR_200TO499_PCT,B25068_3PLUSBDR_500TO999,B25068_3PLUSBDR_500TO999_PCT,B25068EST36,B25068EST36_PCT,B25068EST37,B25068EST37_PCT,B25056_500MINUS,B25056_500MINUS_PCT,B25056_500TO599,B25056_500TO599_PCT,B25056_600TO699,B25056_600TO699_PCT,B25056_700TO799,B25056_700TO799_PCT,B25056EST18,B25056EST18_PCT,B25056EST19,B25056EST19_PCT,B25056EST20,B25056EST20_PCT,B25056EST21,B25056EST21_PCT,B25056EST22,B25056EST22_PCT,B25056EST23,B25056EST23_PCT,B25056EST24,B25056EST24_PCT,B25058EST1,B25042EST3,B25042EST3_PCT,B25042EST4,B25042EST4_PCT,B25042EST5,B25042EST5_PCT,B25042_OWN_3PLUS_BDR,B25042_OWN_3PLUS_BDR_PCT,B25042EST10,B25042EST10_PCT,B25042EST11,B25042EST11_PCT,B25042EST12,B25042EST12_PCT,B25042_RENT_3PLUS_BDR,B25042_RENT_3PLUS_BDR_PCT,B25097EST1,B25097EST2,B25097EST3,B25123_TOT,B25123_TOT_1,B25123_TOT_2,B25123_TOT_3,B25123_TOT_4,B25123EST3,B25123EST3_PCT,B25123EST4,B25123EST4_PCT,B25123EST5,B25123EST5_PCT,B25123EST6,B25123EST6_PCT,B25123EST7,B25123EST7_PCT,B25123EST9,B25123EST9_PCT,B25123EST10,B25123EST10_PCT,B25123EST11,B25123EST11_PCT,B25123EST12,B25123EST12_PCT,B25123EST13,B25123EST13_PCT,Shape__Area,Shape__Length
10677,48439113931,48,439,113931,Census Tract 1139.31,48439,,,3767,3572,94.82,195,5.18,2499,69.96,158,6.32,704,28.17,489,19.57,613,24.53,417,16.69,118,4.72,1073,30.04,275,25.63,467,43.52,90,8.39,102,9.51,139,12.95,0,0.0,433,12.12,1171,32.78,579,16.21,715,20.02,556,15.57,118,3.3,18.0,48,1.27,322,8.55,446,11.84,2951,78.34,6.7,7.3,4.1,3042,80.75,0,0.0,23,0.61,289,7.67,413,10.96,0,0.0,2499,2499,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1073,389,36.25,0,0.0,23,2.14,248,23.11,413,38.49,0,0.0,2410,96.44,0,0.0,72,2.88,17,0.68,999,93.1,74,6.9,0,0.0,0,0.0,0,0.0,3409,95.44,74,2.07,72,2.02,17,0.48,23,2.14,0,0.0,0,0.0,0,0.0,23,100.0,0,0.0,322,30.01,0,0.0,0,0.0,32,9.94,217,67.39,73,22.67,405,37.74,0,0.0,0,0.0,31,7.65,374,92.35,0,0.0,323,30.1,0,0.0,0,0.0,0,0.0,323,100.0,0,0.0,31,2.89,0,0.0,0,0.0,0,0.0,32,2.98,76,7.08,107,9.97,457,42.59,297,27.68,0,0.0,73,6.8,1389.0,25,1.0,0,0.0,0,0.0,2474,99.0,23,2.14,322,30.01,405,37.74,323,30.1,243500.0,246500.0,230000.0,2670,902,0,0,0,628,25.13,0,0.0,0,0.0,0,0.0,1871,74.87,274,25.54,0,0.0,0,0.0,0,0.0,799,74.46,13495921.0078125,21838.9735338431
10678,48439114012,48,439,114012,Census Tract 1140.12,48439,,,2907,2896,99.62,11,0.38,2297,79.32,421,18.33,396,17.24,483,21.03,694,30.21,154,6.7,149,6.49,599,20.68,87,14.52,221,36.89,58,9.68,88,14.69,61,10.18,84,14.02,508,17.54,617,21.31,541,18.68,782,27.0,215,7.42,233,8.05,2003.0,0,0.0,0,0.0,113,3.89,2794,96.11,6.4,6.6,5.9,2825,97.18,0,0.0,0,0.0,43,1.48,27,0.93,12,0.41,2297,2285,99.48,0,0.0,0,0.0,0,0.0,0,0.0,12,0.52,599,529,88.31,0,0.0,0,0.0,43,7.18,27,4.51,0,0.0,2213,96.34,43,1.87,41,1.78,0,0.0,433,72.29,141,23.54,25,4.17,0,0.0,25,4.17,2646,91.37,184,6.35,66,2.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,13.19,0,0.0,0,0.0,0,0.0,79,100.0,0,0.0,520,86.81,0,0.0,0,0.0,0,0.0,520,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,13.19,43,7.18,67,11.19,208,34.72,202,33.72,0,0.0,0,0.0,1383.0,0,0.0,0,0.0,34,1.48,2263,98.52,0,0.0,0,0.0,79,13.19,520,86.81,214800.0,214900.0,213600.0,2149,729,18,0,0,554,24.12,18,0.78,0,0.0,0,0.0,1725,75.1,175,29.22,0,0.0,0,0.0,0,0.0,424,70.78,10488082.28125,17786.2843753353
10679,48439113638,48,439,113638,Census Tract 1136.38,48439,,,756,756,100.0,0,0.0,274,36.24,75,27.37,115,41.97,57,20.8,20,7.3,7,2.55,0,0.0,482,63.76,208,43.15,109,22.61,121,25.1,25,5.19,0,0.0,19,3.94,283,37.43,224,29.63,178,23.54,45,5.95,7,0.93,19,2.51,1991.0,102,13.49,215,28.44,142,18.78,297,39.29,4.3,7.7,3.6,299,39.55,0,0.0,40,5.29,220,29.1,197,26.06,0,0.0,274,258,94.16,0,0.0,0,0.0,0,0.0,16,5.84,0,0.0,482,41,8.51,0,0.0,40,8.3,220,45.64,181,37.55,0,0.0,21,7.66,172,62.77,57,20.8,24,8.76,130,26.97,289,59.96,63,13.07,0,0.0,63,13.07,151,19.97,461,60.98,120,15.87,24,3.17,102,21.16,0,0.0,0,0.0,19,18.63,83,8300.0,0,0.0,215,44.61,0,0.0,0,0.0,61,28.37,154,71.63,0,0.0,124,25.73,0,0.0,0,0.0,0,0.0,124,100.0,0,0.0,41,8.51,0,0.0,0,0.0,0,0.0,41,100.0,0,0.0,0,0.0,0,0.0,19,3.94,0,0.0,18,3.73,160,33.2,226,46.89,28,5.81,31,6.43,0,0.0,0,0.0,1049.0,0,0.0,0,0.0,18,6.57,256,93.43,102,21.16,215,44.61,124,25.73,41,8.51,258300.0,226800.0,281900.0,414,252,90,0,0,27,9.85,21,7.66,0,0.0,0,0.0,226,82.48,225,46.68,69,14.32,0,0.0,0,0.0,188,39.0,1441990.20703125,5365.87667386071
10688,48439113509,48,439,113509,Census Tract 1135.09,48439,,,1696,1696,100.0,0,0.0,1077,63.5,228,21.17,412,38.25,295,27.39,89,8.26,46,4.27,7,0.65,619,36.5,149,24.07,88,14.22,149,24.07,189,30.53,44,7.11,0,0.0,377,22.23,500,29.48,444,26.18,278,16.39,90,5.31,7,0.41,1970.0,0,0.0,160,9.43,158,9.32,1378,81.25,5.2,5.5,4.6,1394,82.19,0,0.0,259,15.27,31,1.83,12,0.71,0,0.0,1077,1077,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,619,317,51.21,0,0.0,259,41.84,31,5.01,12,1.94,0,0.0,7,0.65,99,9.19,971,90.16,0,0.0,0,0.0,95,15.35,524,84.65,0,0.0,524,84.65,7,0.41,194,11.44,1495,88.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,160,25.85,0,0.0,0,0.0,88,55.0,72,45.0,0,0.0,142,22.94,0,0.0,0,0.0,61,42.96,81,57.04,0,0.0,317,51.21,0,0.0,0,0.0,33,10.41,275,86.75,9,2.84,0,0.0,0,0.0,0,0.0,72,11.63,150,24.23,145,23.42,153,24.72,48,7.75,34,5.49,8,1.29,9,1.45,957.0,0,0.0,0,0.0,16,1.49,1061,98.51,0,0.0,160,25.85,142,22.94,317,51.21,133300.0,142000.0,119600.0,1153,506,37,0,0,214,19.87,0,0.0,0,0.0,0,0.0,863,80.13,292,47.17,37,5.98,0,0.0,0,0.0,290,46.85,3562070.8984375,7506.09065544538
10712,48439113511,48,439,113511,Census Tract 1135.11,48439,,,1409,1390,98.65,19,1.35,807,58.06,141,17.47,206,25.53,181,22.43,98,12.14,159,19.7,22,2.73,583,41.94,218,37.39,104,17.84,71,12.18,125,21.44,65,11.15,0,0.0,359,25.83,310,22.3,252,18.13,223,16.04,224,16.12,22,1.58,1966.0,0,0.0,219,15.54,311,22.07,879,62.38,5.5,6.1,3.7,921,65.37,77,5.46,96,6.81,195,13.84,113,8.02,7,0.5,807,800,99.13,0,0.0,0,0.0,0,0.0,0,0.0,7,0.87,583,121,20.75,77,13.21,77,13.21,195,33.45,113,19.38,0,0.0,188,23.3,387,47.96,232,28.75,0,0.0,55,9.43,38,6.52,490,84.05,0,0.0,490,84.05,243,17.48,425,30.58,722,51.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,219,37.56,0,0.0,0,0.0,219,100.0,0,0.0,0,0.0,249,42.71,0,0.0,0,0.0,78,31.33,171,68.67,0,0.0,115,19.73,0,0.0,0,0.0,0,0.0,115,100.0,0,0.0,0,0.0,0,0.0,87,14.92,132,22.64,57,9.78,136,23.33,86,14.75,20,3.43,65,11.15,0,0.0,0,0.0,911.0,0,0.0,0,0.0,43,5.33,764,94.67,0,0.0,219,37.56,249,42.71,115,19.73,209000.0,207700.0,211800.0,905,428,57,0,0,102,12.64,27,3.35,0,0.0,0,0.0,678,84.01,326,55.92,30,5.15,0,0.0,0,0.0,227,38.94,5407168.89453125,13751.1852547614
10713,48439113512,48,439,113512,Census Tract 1135.12,48439,,,2729,2516,92.19,213,7.81,941,37.4,269,28.59,323,34.33,104,11.05,119,12.65,63,6.7,63,6.7,1575,62.6,692,43.94,495,31.43,187,11.87,187,11.87,14,0.89,0,0.0,961,38.2,818,32.51,291,11.57,306,12.16,77,3.06,63,2.5,1986.0,68,2.49,607,22.24,813,29.79,1241,45.47,4.4,6.1,3.6,1164,42.65,229,8.39,188,6.89,578,21.18,570,20.89,0,0.0,941,756,80.34,185,19.66,0,0.0,0,0.0,0,0.0,0,0.0,1575,303,19.24,44,2.79,188,11.94,514,32.63,526,33.4,0,0.0,117,12.43,371,39.43,453,48.14,0,0.0,91,5.78,1058,67.17,426,27.05,0,0.0,426,27.05,208,8.27,1429,56.8,879,34.94,0,0.0,68,4.32,0,0.0,0,0.0,51,75.0,17,25.0,0,0.0,589,37.4,0,0.0,0,0.0,107,18.17,482,81.83,0,0.0,563,35.75,0,0.0,0,0.0,15,2.66,548,97.34,0,0.0,355,22.54,0,0.0,0,0.0,22,6.2,318,89.58,15,4.23,0,0.0,0,0.0,22,1.4,0,0.0,194,12.32,162,10.29,563,35.75,261,16.57,149,9.46,209,13.27,15,0.95,1179.0,0,0.0,18,1.91,142,15.09,781,83.0,68,4.32,589,37.4,563,35.75,355,22.54,184900.0,185500.0,183400.0,1549,887,48,32,0,209,22.21,0,0.0,0,0.0,0,0.0,732,77.79,678,43.05,48,3.05,32,2.03,0,0.0,817,51.87,4565953.0859375,10146.8451392912
10714,48439113513,48,439,113513,Census Tract 1135.13,48439,,,2298,2076,90.34,222,9.66,1154,55.59,308,26.69,347,30.07,82,7.11,220,19.06,47,4.07,150,13.0,922,44.41,461,50.0,253,27.44,76,8.24,95,10.3,37,4.01,0,0.0,769,37.04,600,28.9,158,7.61,315,15.17,84,4.05,150,7.23,1985.0,185,8.05,403,17.54,444,19.32,1266,55.09,5.2,6.2,3.5,1308,56.92,0,0.0,212,9.23,542,23.59,217,9.44,19,0.83,1154,1135,98.35,0,0.0,0,0.0,0,0.0,0,0.0,19,1.65,922,112,12.15,0,0.0,138,14.97,455,49.35,217,23.54,0,0.0,268,23.22,503,43.59,366,31.72,17,1.47,39,4.23,570,61.82,313,33.95,0,0.0,313,33.95,307,14.79,1073,51.69,679,32.71,17,0.82,146,15.84,0,0.0,0,0.0,146,100.0,0,0.0,0,0.0,329,35.68,0,0.0,0,0.0,254,77.2,75,22.8,0,0.0,289,31.34,0,0.0,0,0.0,100,34.6,189,65.4,0,0.0,158,17.14,0,0.0,0,0.0,30,18.99,118,74.68,10,6.33,0,0.0,14,1.52,0,0.0,347,37.64,69,7.48,285,30.91,104,11.28,15,1.63,58,6.29,20,2.17,10,1.08,909.0,39,3.38,0,0.0,68,5.89,1047,90.73,146,15.84,329,35.68,289,31.34,158,17.14,193800.0,186500.0,210700.0,1343,718,15,0,0,271,23.48,0,0.0,0,0.0,0,0.0,883,76.52,447,48.48,15,1.63,0,0.0,0,0.0,460,49.89,3619249.4140625,9134.75921562247
10789,48439110905,48,439,110905,Census Tract 1109.05,48439,,,1836,1631,88.83,205,11.17,1335,81.85,318,23.82,459,34.38,274,20.52,190,14.23,51,3.82,43,3.22,296,18.15,83,28.04,109,36.82,0,0.0,62,20.95,0,0.0,42,14.19,401,24.59,568,34.83,274,16.8,252,15.45,51,3.13,85,5.21,1983.0,0,0.0,14,0.76,185,10.08,1637,89.16,5.7,5.9,5.0,1596,86.93,96,5.23,108,5.88,15,0.82,0,0.0,21,1.14,1335,1253,93.86,61,4.57,0,0.0,0,0.0,0,0.0,21,1.57,296,173,58.45,35,11.82,73,24.66,15,5.07,0,0.0,0,0.0,111,8.31,525,39.33,693,51.91,6,0.45,14,4.73,177,59.8,95,32.09,10,3.38,105,35.47,125,7.66,702,43.04,788,48.31,16,0.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,80,27.03,0,0.0,0,0.0,8,10.0,54,67.5,18,22.5,216,72.97,0,0.0,0,0.0,22,10.19,127,58.8,67,31.02,0,0.0,22,7.43,0,0.0,12,4.05,18,6.08,32,10.81,59,19.93,60,20.27,8,2.7,0,0.0,85,28.72,1091.0,0,0.0,14,1.05,70,5.24,1251,93.71,0,0.0,0,0.0,80,27.03,216,72.97,173200.0,183200.0,165800.0,1399,232,0,0,0,143,10.71,0,0.0,0,0.0,0,0.0,1192,89.29,89,30.07,0,0.0,0,0.0,0,0.0,207,69.93,10823885.78125,20566.2325230479
10790,48439121610,48,439,121610,Census Tract 1216.10,48439,,,984,934,94.92,50,5.08,692,74.09,107,15.46,236,34.1,202,29.19,63,9.1,56,8.09,28,4.05,242,25.91,34,14.05,70,28.93,47,19.42,68,28.1,7,2.89,16,6.61,141,15.1,306,32.76,249,26.66,131,14.03,63,6.75,44,4.71,1977.0,0,0.0,64,6.5,99,10.06,821,83.43,6.0,6.4,4.2,858,87.2,15,1.52,0,0.0,75,7.62,28,2.85,8,0.81,692,680,98.27,4,0.58,0,0.0,0,0.0,0,0.0,8,1.16,242,128,52.89,11,4.55,0,0.0,75,30.99,28,11.57,0,0.0,22,3.18,142,20.52,528,76.3,0,0.0,0,0.0,82,33.88,152,62.81,8,3.31,160,66.12,22,2.36,224,23.98,680,72.81,8,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,60,24.79,0,0.0,6,10.0,54,90.0,0,0.0,0,0.0,87,35.95,0,0.0,0,0.0,37,42.53,50,57.47,0,0.0,95,39.26,0,0.0,0,0.0,0,0.0,80,84.21,15,15.79,6,2.48,0,0.0,26,10.74,67,27.69,4,1.65,17,7.02,36,14.88,43,17.77,28,11.57,0,0.0,15,6.2,962.0,0,0.0,4,0.58,12,1.73,676,97.69,0,0.0,60,24.79,87,35.95,95,39.26,187000.0,186900.0,187100.0,734,177,23,0,0,40,5.78,0,0.0,0,0.0,0,0.0,652,94.22,137,56.61,23,9.5,0,0.0,0,0.0,82,33.88,1831756.44140625,5914.85193204373
10791,48439113908,48,439,113908,Census Tract 1139.08,48439,,,1594,1584,99.37,10,0.63,1543,97.41,94,6.09,435,28.19,392,25.41,455,29.49,120,7.78,47,3.05,41,2.59,0,0.0,9,21.95,0,0.0,19,46.34,13,31.71,0,0.0,94,5.93,444,28.03,392,24.75,474,29.92,133,8.4,47,2.97,1999.0,0,0.0,0,0.0,12,0.75,1582,99.25,10.0,10.0,10.0,1581,99.18,0,0.0,0,0.0,0,0.0,0,0.0,13,0.82,1543,1530,99.16,0,0.0,0,0.0,0,0.0,0,0.0,13,0.84,41,41,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,287,18.6,1180,76.47,45,2.92,31,2.01,19,46.34,22,53.66,0,0.0,0,0.0,0,0.0,306,19.32,1202,75.88,45,2.84,31,1.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,100.0,0,0.0,0,0.0,0,0.0,41,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,31.71,0,0.0,28,68.29,0,0.0,2969.0,0,0.0,0,0.0,12,0.78,1531,99.22,0,0.0,0,0.0,0,0.0,41,100.0,645700.0,651700.0,630600.0,1347,237,0,0,0,228,14.78,0,0.0,0,0.0,0,0.0,1315,85.22,9,21.95,0,0.0,0,0.0,0,0.0,32,78.05,8855595.23046875,15228.0491205167
10811,48439104502,48,439,104502,Census Tract 1045.02,48439,,,1151,1033,89.75,118,10.25,634,61.37,207,32.65,130,20.5,52,8.2,137,21.61,30,4.73,78,12.3,399,38.63,122,30.58,100,25.06,56,14.04,79,19.8,29,7.27,13,3.26,329,31.85,230,22.27,108,10.45,216,20.91,59,5.71,91,8.81,1952.0,39,3.39,203,17.64,346,30.06,563,48.91,5.4,5.5,5.1,838,72.81,88,7.65,154,13.38,65,5.65,6,0.52,0,0.0,634,508,80.13,5,0.79,121,19.09,0,0.0,0,0.0,0,0.0,399,294,73.68,48,12.03,18,4.51,33,8.27,6,1.5,0,0.0,14,2.21,19,3.0,160,25.24,441,69.56,5,1.25,22,5.51,195,48.87,177,44.36,372,93.23,19,1.84,41,3.97,355,34.37,618,59.83,6,1.5,0,0.0,0,0.0,0,0.0,0,0.0,6,100.0,70,17.54,7,10.0,5,7.14,58,82.86,0,0.0,0,0.0,159,39.85,0,0.0,19,11.95,119,74.84,21,13.21,0,0.0,164,41.1,0,0.0,0,0.0,54,32.93,110,67.07,0,0.0,68,17.04,36,9.02,112,28.07,87,21.8,21,5.26,0,0.0,63,15.79,6,1.5,0,0.0,0,0.0,6,1.5,678.0,14,2.21,102,16.09,171,26.97,347,54.73,6,1.5,70,17.54,159,39.85,164,41.1,77200.0,185700.0,61700.0,756,242,35,0,0,94,14.83,19,3.0,0,0.0,0,0.0,521,82.18,148,37.09,16,4.01,0,0.0,0,0.0,235,58.9,2619396.50390625,7682.57550301644
11011,48439103701,48,439,103701,Census Tract 1037.01,48439,,,1442,1345,93.27,97,6.73,928,69.0,117,12.61,175,18.86,350,37.72,47,5.06,138,14.87,101,10.88,417,31.0,114,27.34,77,18.47,126,30.22,51,12.23,32,7.67,17,4.08,231,17.17,252,18.74,476,35.39,98,7.29,170,12.64,118,8.77,1957.0,0,0.0,45,3.12,540,37.45,857,59.43,5.4,5.7,4.7,1303,90.36,66,4.58,66,4.58,0,0.0,7,0.49,0,0.0,928,928,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,417,278,66.67,66,15.83,66,15.83,0,0.0,7,1.68,0,0.0,67,7.22,115,12.39,483,52.05,263,28.34,56,13.43,89,21.34,118,28.3,154,36.93,272,65.23,123,9.14,204,15.17,601,44.68,417,31.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37,8.87,0,0.0,14,37.84,23,62.16,0,0.0,0,0.0,225,53.96,0,0.0,0,0.0,179,79.56,29,12.89,17,7.56,155,37.17,0,0.0,0,0.0,129,83.23,10,6.45,16,10.32,76,18.23,24,5.76,186,44.6,91,21.82,0,0.0,7,1.68,0,0.0,0,0.0,0,0.0,0,0.0,33,7.91,632.0,0,0.0,8,0.86,255,27.48,665,71.66,0,0.0,37,8.87,225,53.96,155,37.17,88300.0,101900.0,88100.0,1033,312,0,0,0,188,20.26,0,0.0,0,0.0,0,0.0,740,79.74,124,29.74,0,0.0,0,0.0,0,0.0,293,70.26,2356960.59375,6578.47366229575
11012,48439103800,48,439,103800,Census Tract 1038,48439,,,1360,1123,82.57,237,17.43,454,40.43,137,30.18,103,22.69,11,2.42,150,33.04,35,7.71,18,3.96,669,59.57,217,32.44,56,8.37,141,21.08,155,23.17,45,6.73,55,8.22,354,31.52,159,14.16,152,13.54,305,27.16,80,7.12,73,6.5,1974.0,0,0.0,96,7.06,598,43.97,666,48.97,4.9,5.4,4.4,1066,78.38,107,7.87,75,5.51,86,6.32,26,1.91,0,0.0,454,454,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,669,393,58.74,89,13.3,75,11.21,86,12.86,26,3.89,0,0.0,99,21.81,0,0.0,172,37.89,183,40.31,92,13.75,155,23.17,305,45.59,117,17.49,422,63.08,191,17.01,155,13.8,477,42.48,300,26.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,8.52,9,15.79,39,68.42,9,15.79,0,0.0,0,0.0,270,40.36,27,10.0,0,0.0,89,32.96,102,37.78,52,19.26,342,51.12,17,4.97,23,6.73,78,22.81,200,58.48,24,7.02,162,24.22,7,1.05,95,14.2,53,7.92,41,6.13,90,13.45,145,21.67,0,0.0,0,0.0,0,0.0,76,11.36,748.0,0,0.0,19,4.19,273,60.13,162,35.68,0,0.0,57,8.52,270,40.36,342,51.12,104000.0,115700.0,79100.0,534,564,25,0,0,117,25.77,0,0.0,0,0.0,0,0.0,337,74.23,447,66.82,25,3.74,0,0.0,0,0.0,197,29.45,4121715.625,9900.26845804077
11041,48439103702,48,439,103702,Census Tract 1037.02,48439,,,1090,992,91.01,98,8.99,549,55.34,117,21.31,111,20.22,124,22.59,32,5.83,36,6.56,129,23.5,443,44.66,73,16.48,75,16.93,40,9.03,26,5.87,192,43.34,37,8.35,190,19.15,186,18.75,164,16.53,58,5.85,228,22.98,166,16.73,1963.0,19,1.74,0,0.0,209,19.17,862,79.08,5.6,5.4,5.7,1040,95.41,0,0.0,31,2.84,0,0.0,0,0.0,19,1.74,549,549,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,443,426,96.16,0,0.0,17,3.84,0,0.0,0,0.0,0,0.0,30,5.46,4,0.73,336,61.2,179,32.6,19,4.29,21,4.74,332,74.94,71,16.03,403,90.97,49,4.94,25,2.52,668,67.34,250,25.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,19.41,0,0.0,0,0.0,31,36.05,36,41.86,19,22.09,357,80.59,0,0.0,8,2.24,86,24.09,235,65.83,28,7.84,19,4.29,28,6.32,69,15.58,99,22.35,181,40.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,10.61,789.0,5,0.91,0,0.0,109,19.85,435,79.23,0,0.0,0,0.0,86,19.41,357,80.59,73700.0,88400.0,67000.0,612,326,54,0,0,155,28.23,14,2.55,0,0.0,0,0.0,380,69.22,171,38.6,40,9.03,0,0.0,0,0.0,232,52.37,2111760.88671875,7010.18085832281
